text,label,source,language,text_cleaned,length,word_count,avg_word_length,digit_count,uppercase_count,exclamation_count,question_count,dollar_count,percent_count,has_url,has_phone,has_email,has_currency,abbreviation_count,digit_ratio,keyword_urgent,keyword_immédiat,keyword_immédiatement,keyword_gagner,keyword_loterie,keyword_héritage,keyword_m-pesa,keyword_mobile_money,keyword_transfert,keyword_virement,keyword_récompense,keyword_arnaque,keyword_escroquerie,keyword_compte_bloqué,keyword_compte_suspendu,keyword_vérifier,keyword_confirmer,keyword_code,keyword_secret,keyword_pin,keyword_otp,keyword_gratuit,keyword_promo,keyword_offre_spéciale,keyword_temps_limité,keyword_mtn,keyword_moov,keyword_celtis,keyword_sbee,keyword_benin,keyword_bénin,fraud_keyword_score,uppercase_ratio
"Millennium mobile
Trf. BIM/BIM
Estimado Cliente
A sua Conta BIM
75097692
recebeu de
EZIDIO CUAMBA
o valor de
1000,00
Atraves da
Operacao No.
M730626880",0,moz_smishing,portuguese,millennium mobile trf. bim bim estimado cliente a sua conta bim recebeu de ezidio cuamba o valor de 100 00 atraves da operacao no. m,151,24,5.333333333333333,23,31,0,0,0,0,0,1,0,0,0,0.152317880794702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2052980132450331
Transfira o valor para o meu teminal 84879631,0,moz_smishing,portuguese,transfira o valor para o meu teminal,45,8,4.75,8,1,0,0,0,0,0,1,0,0,0,0.17777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222222222223
"Para confirmar a transaccao no valor de 2800.0 MZN, use o codigo: 299982. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",0,moz_smishing,portuguese,para confirmar a transaccao no valor de 2800.0 mzn use o codigo 29982. em caso de duvida ligue ao fala daki atraves dos nrs. 84 ou .,156,29,4.413793103448276,31,7,0,0,0,0,0,1,0,0,0,0.1987179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04487179487179487
"Confirmado 9LO09JPNOVE. Aos 24/12/22  as 11:38 AM levantaste 1,000.00MT no agente 114300 - 1-ARMANDO ANASTANCIO NGULUVE. O novo saldo M-Pesa e de  160.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",0,moz_smishing,portuguese,confirmado 9lo09jpnove. aos 24 12 22 as 11 38 am levantaste 1 00.00mt no agente 114300 1 armando anastancio nguluve. o novo saldo m pesa e de 160.62mt. em caso de duvida liga 100. m pesa e facil!,201,32,5.25,34,46,1,0,0,0,0,0,0,0,0,0.1691542288557214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22885572139303484
"É assim Dias, como disse antes o valor foi inconveniente tendo em conta experiências anteriores que em média nunca passaram de 3000. Sei que cada um tem o seu preço. Talvez a inconveniência aconteceu por teres dito no inicio que não te preocupava com dinheiro e criou ilusão em mim(daí meus parabéns pelo marketing do seu lado). Neste caso, tudo está em suas mãos, eu também não quero ser injusto.",0,moz_smishing,portuguese,é assim dias como disse antes o valor foi inconveniente tendo em conta experiências anteriores que em média nunca passaram de 300. sei que cada um tem o seu preço. talvez a inconveniência aconteceu por teres dito no inicio que não te preocupava com dinheiro e criou ilusão em mim daí meus parabéns pelo marketing do seu lado . neste caso tudo está em suas mãos eu também não quero ser injusto.,397,70,4.685714285714286,4,5,0,0,0,0,0,0,0,0,0,0.010075566750629723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012594458438287154
"Falhou. Nao tens saldo suficiente na conta M-Pesa  para levantar 3,000.00MT  de 212037.O saldo M-Pesa e de 3,000.62MT. M-Pesa e facil!",0,moz_smishing,portuguese,falhou. nao tens saldo suficiente na conta m pesa para levantar 3 00.00mt de 212037.o saldo m pesa e de 3 00.62mt. m pesa e facil!,134,21,5.333333333333333,18,13,1,0,0,0,0,0,0,0,0,0.13432835820895522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09701492537313433
Mano como ficou a ideia do encontro de hoje?,0,moz_smishing,portuguese,mano como ficou a ideia do encontro de hoje?,44,9,4.0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727272727272728
"Para confirmar a transaccao no valor de 3500.0 MZN, use o codigo: 012784. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",0,moz_smishing,portuguese,para confirmar a transaccao no valor de 3500.0 mzn use o codigo 012784. em caso de duvida ligue ao fala daki atraves dos nrs. 84 ou .,156,29,4.413793103448276,31,7,0,0,0,0,0,1,0,0,0,0.1987179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04487179487179487
"Caro Cliente, as operacoes em canais digitais ate 5.000MT e as transferencias para M-pesa/e-Mola voltam ao precario normal do Banco, a partir de 12/10/20.",0,moz_smishing,portuguese,caro cliente as operacoes em canais digitais ate 5.00mt e as transferencias para m pesa e mola voltam ao precario normal do banco a partir de 12 10 20.,154,24,5.458333333333333,10,7,0,0,0,0,0,0,0,0,0,0.06493506493506493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545454545456
Oi babe...meu telefone não está a reconhecer cartão sim.,0,moz_smishing,portuguese,oi babe..meu telefone não está a reconhecer cartão sim.,56,9,5.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857142857142856
estou a pedir me enviar aquel valor,0,moz_smishing,portuguese,estou a pedir me enviar aquel valor,35,7,4.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"7E5941NJVXN Confirmado. Compraste  200.00MT de credito para 848114048 aos 5/5/20 as 8:33 PM o novo saldo M-Pesa e 2,083.00MTM-Pesa e facil!",0,moz_smishing,portuguese,7e5941njvxn confirmado. compraste 200.00mt de credito para aos 5 5 20 as 8 33 pm o novo saldo m pesa e 2 083.00mtm pesa e facil!,139,21,5.619047619047619,32,18,1,0,0,0,0,1,0,0,0,0.2302158273381295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12949640287769784
"Confirmado 7HQ04LZGOLO. Transferiste 2,100.00MT e a taxa foi de 12.00MT para 848114048 - d**** aos 26/8/20 as 4:43 PM. O teu novo saldo M-Pesa e de 5,318.00MT. M-Pesa e facil!.",0,moz_smishing,portuguese,confirmado 7hq04lzgolo. transferiste 2 100.00mt e a taxa foi de 12.00mt para d aos 26 8 20 as 4 43 pm. o teu novo saldo m pesa e de 5 318.00mt. m pesa e facil!.,176,30,4.9,36,23,1,0,0,0,0,1,0,0,0,0.20454545454545456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13068181818181818
"Elite Diamante Plus: chamadas e SMS ilimitadas para todas redes e 7GB durante 30 dias por 1200MT.  Digita *154#, escolhe 2 e depois escolhe 1 agora!",0,moz_smishing,portuguese,elite diamante plus chamadas e message ilimitadas para todas redes e 7gb durante 30 dias por 1200mt. digita 154 escolhe 2 e depois escolhe 1 agora!,148,26,4.6923076923076925,12,11,1,0,0,0,0,0,0,0,1,0.08108108108108109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07432432432432433
Confirmado 8FH86B479TC. O teu saldo  M-Pesa e  443.62MT  aos 17/6/21 as 8:54 AM.M-Pesa e facil!,0,moz_smishing,portuguese,confirmado 8fh86b479tc. o teu saldo m pesa e 443.62mt aos 17 6 21 as 8 54 am.m pesa e facil!,95,15,5.2,19,15,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15789473684210525
Confirmado 7CS93V6F1T9. O teu saldo  M-Pesa e  300.00MT  aos 28/3/20 as 1:06 PM.M-Pesa e facil!,0,moz_smishing,portuguese,confirmado 7cs93v6f1t9. o teu saldo m pesa e 300.00mt aos 28 3 20 as 1 06 pm.m pesa e facil!,95,15,5.2,19,15,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15789473684210525
Ja esta disponivel https://bit.ly/3Nhs27X a edicao de Maio da Moza News. Fique a conhecer todas as novidades do Banco com que pode contar. Mais info contacte 95247 ou 21342020. Moza,0,moz_smishing,portuguese,ja esta disponivel a edicao de maio da moza news. fique a conhecer todas as novidades do banco com que pode contar. mais information contacte 95247 ou . moza,181,30,5.066666666666666,16,10,0,0,0,0,1,1,0,0,1,0.08839779005524862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055248618784530384
Não posso ter a máquina sem o valor eu Nao tenho taco para tal. Peço confirmar com ela o prazo de entrega eh de 48h,0,moz_smishing,portuguese,não posso ter a máquina sem o valor eu nao tenho taco para tal. peço confirmar com ela o prazo de entrega eh de 48h,115,25,3.64,2,3,0,0,0,0,0,0,0,0,0,0.017391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02608695652173913
"Confirmado 9LI59IAC0DN. Aos 18/12/22  as 5:48 PM levantaste 1,000.00MT no agente 113713 - 8-STAR LOJA. O novo saldo M-Pesa e de  1,542.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",0,moz_smishing,portuguese,confirmado 9li59iac0dn. aos 18 12 22 as 5 48 pm levantaste 1 00.00mt no agente 113713 8 star loja. o novo saldo m pesa e de 1 542.62mt. em caso de duvida liga 100. m pesa e facil!,185,31,4.935483870967742,35,29,1,0,0,0,0,0,0,0,0,0.1891891891891892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15675675675675677
envia o valor para meu numero esta em meu nome é mpesa,0,moz_smishing,portuguese,envia o valor para meu numero esta em meu nome é mpesa,54,12,3.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Recebi. Obrigada babe...se precisar algo avise cedo. Bjs,0,moz_smishing,portuguese,recebi. obrigada babe..se precisar algo avise cedo. bjs,56,8,6.125,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05357142857142857
Recarrega em 3 dias com 150  MT e recebe 50% do valor recarregado para fazeres chamadas na rede 82 por 2 dias. Oferta valida por 3 dias.,0,moz_smishing,portuguese,recarrega em 3 dias com 150 mt e recebe 50 do valor recarregado para fazeres chamadas na rede 82 por 2 dias. oferta valida por 3 dias.,136,27,4.037037037037037,10,4,0,0,0,1,0,0,0,0,0,0.07352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411764705882353
Bom dia mana o dinheiro manda para meu número mpesa.,0,moz_smishing,portuguese,bom dia mana o dinheiro manda para meu número mpesa.,52,10,4.3,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232
Confirmado 8CQ75UCCP0N. Transferiste 230.00MT e a taxa foi de 4.00MT para 849625511 - MARIA aos 26/3/21 as 7:35 PM. O teu novo saldo M-Pesa e de 12.62MT. M-Pesa e facil!.,0,moz_smishing,portuguese,confirmado 8cq75uccp0n. transferiste 230.00mt e a taxa foi de 4.00mt para maria aos 26 3 21 as 7 35 pm. o teu novo saldo m pesa e de 12.62mt. m pesa e facil!.,170,30,4.7,33,27,1,0,0,0,0,1,0,0,0,0.19411764705882353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1588235294117647
Peço k envie para esse nmr 842072297 nm osvaldo.,0,moz_smishing,portuguese,peço ok envie para esse nmr nm osvaldo.,48,9,4.444444444444445,9,1,0,0,0,0,0,1,0,0,1,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333333333332
"Transferencia da conta cartao 3613145/BCI para conta movel 846210039 no valor de 1.000,00 MZN efectuada com sucesso, em 2019-02-23 11:52:12. Ponto24.",0,moz_smishing,portuguese,transferencia da conta cartao bci para conta movel no valor de 1.00 00 mzn efectuada com sucesso em 11 52 12. ponto24.,149,21,6.142857142857143,38,8,0,0,0,0,0,1,0,0,0,0.2550335570469799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053691275167785234
"Transferencia da conta cartao 3364428/BCI para conta movel 825407883 no valor de 5.000,00 MZN efectuada com sucesso, em 2017-10-30 17:30:07. Ponto24.",0,moz_smishing,portuguese,transferencia da conta cartao bci para conta movel no valor de 5.00 00 mzn efectuada com sucesso em 17 30 07. ponto24.,149,21,6.142857142857143,38,8,0,0,0,0,0,1,0,0,0,0.2550335570469799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053691275167785234
"Transferencia da conta cartao 3613145/BCI para conta movel 846210039 no valor de 500,00 MZN efectuada com sucesso, em 2019-03-29 06:09:37. Ponto24.",0,moz_smishing,portuguese,transferencia da conta cartao bci para conta movel no valor de 500 00 mzn efectuada com sucesso em 06 09 37. ponto24.,147,21,6.0476190476190474,37,8,0,0,0,0,0,1,0,0,0,0.25170068027210885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05442176870748299
Bom dia. Eu também agora não tenho este valor,0,moz_smishing,portuguese,bom dia. eu também agora não tenho este valor,45,9,4.111111111111111,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444444444446
"Transferencia da conta cartao 3613145/BCI para conta movel 842136685 no valor de 5.000,00 MZN efectuada com sucesso, em 2019-01-26 06:28:06. Ponto24.",0,moz_smishing,portuguese,transferencia da conta cartao bci para conta movel no valor de 5.00 00 mzn efectuada com sucesso em 06 28 06. ponto24.,149,21,6.142857142857143,38,8,0,0,0,0,0,1,0,0,0,0.2550335570469799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053691275167785234
"Bro, podes me ajudar com um 2000 ?  Estou maningue matreco...",0,moz_smishing,portuguese,bro podes me ajudar com um 200 ? estou maningue matreco..,61,11,4.545454545454546,4,2,0,1,0,0,0,0,0,0,0,0.06557377049180328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03278688524590164
"Millennium mobile
Recargas
A sua recarga MVTEL
649413542581
Serial:
600566423084
Valor Debitado
500,00 MT
Gratos pela
preferencia",0,moz_smishing,portuguese,millennium mobile recargas a sua recarga mvtel serial valor debitado 500 00 mt gratos pela preferencia,129,17,6.647058823529412,29,14,0,0,0,0,0,1,0,0,0,0.2248062015503876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10852713178294573
"VAI DAKI: Para confirmar a transaccao no valor de 300000.0 MZN, use o codigo: 624420.",0,moz_smishing,portuguese,vai daki para confirmar a transaccao no valor de 300.0 mzn use o codigo 624420.,85,15,4.733333333333333,13,11,0,0,0,0,0,0,0,0,0,0.15294117647058825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12941176470588237
"Informamos que a sua conta movel efectuou Levantamento, em 2019-02-23 09:11:34, no valor de 5.000,00 MZN. Ponto24",0,moz_smishing,portuguese,informamos que a sua conta movel efectuou levantamento em 09 11 34 no valor de 5.00 00 mzn. ponto24,113,17,5.705882352941177,22,6,0,0,0,0,0,1,0,0,0,0.19469026548672566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05309734513274336
"Transferencia para conta movel 843249800 no valor de 325,00 MZN efectuada com sucesso, em 2021-04-03 19:12:15. Ponto24.",0,moz_smishing,portuguese,transferencia para conta movel no valor de 325 00 mzn efectuada com sucesso em 19 12 15. ponto24.,119,17,6.0588235294117645,30,5,0,0,0,0,0,1,0,0,0,0.25210084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04201680672268908
Hei tudo bem? Estou mal preciso de comprar algo..peço que me envies 100 mts. Te vou  devolver para semana,0,moz_smishing,portuguese,hei tudo bem? estou mal preciso de comprar algo..peço que me envies 100 mts. te vou devolver para semana,105,19,4.526315789473684,3,3,0,1,0,0,0,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857
"Bom dia, como estás, olha tou em uma situação estou sem credelec em casa estou apidir emprestado 400 na MPesa",0,moz_smishing,portuguese,bom dia como estás olha tou em uma situação estou sem credelec em casa estou apidir emprestado 400 na mpesa,109,20,4.5,3,3,0,0,0,0,0,0,0,0,0,0.027522935779816515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027522935779816515
"7F4946WYZ4J Confirmado. Compraste  200.00MT de  credito  aos 4/6/20 as 2:11 PM.O novo saldo  M-Pesa e de 3,912.00MT.M-Pesa e facil!",0,moz_smishing,portuguese,7f4946wyz4j confirmado. compraste 200.00mt de credito aos 4 6 20 as 2 11 pm.o novo saldo m pesa e de 3 912.00mt.m pesa e facil!,131,19,5.7368421052631575,24,18,1,0,0,0,0,0,0,0,0,0.183206106870229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13740458015267176
Confirmado 7K61509Y571. Registamos uma operacao de compra no valor de 400.00MT no comerciante Millennium BIM com referencia 75097692 aos 6/11/20 as 9:24 AM. O teu novo saldo M-Pesa e de 119.00MT. M-Pesa e facil!,0,moz_smishing,portuguese,confirmado 7k61509y571. registamos uma operacao de compra no valor de 400.00mt no comerciante millennium bim com referencia aos 6 11 20 as 9 24 am. o teu novo saldo m pesa e de 119.00mt. m pesa e facil!,211,34,5.235294117647059,35,19,1,0,0,0,0,1,0,0,0,0.16587677725118483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09004739336492891
"Caro Cliente, informamos que a partir de 10.10.2020 voltam a aplicar-se as taxas normais do tarifario nas transferências entre contas M-Pesa ate 1000MT e do M-Pesa para bancos.",0,moz_smishing,portuguese,caro cliente informamos que a partir de voltam a aplicar se as taxas normais do tarifario nas transferências entre contas m pesa ate 100mt e do m pesa para bancos.,176,28,5.321428571428571,12,8,0,0,0,0,0,1,0,0,0,0.06818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545454545456
"Confirmado 8CC95RGIFFD. Aos 12/3/21  as 4:01 PM levantaste 864.00MT no agente 119340 - 9-BELITO INACIO. O novo saldo M-Pesa e de  2,575.62MT. M-Pesa e facil!",0,moz_smishing,portuguese,confirmado 8cc95rgiffd. aos 12 3 21 as 4 01 pm levantaste 864.00mt no agente 119340 9 belito inacio. o novo saldo m pesa e de 2 575.62mt. m pesa e facil!,157,25,5.24,29,33,1,0,0,0,0,0,0,0,0,0.18471337579617833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21019108280254778
Boa noite amigo peço enviar meu valor no meu Mpesa,0,moz_smishing,portuguese,boa noite amigo peço enviar meu valor no meu mpesa,50,10,4.1,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
"7BC53NKP1WB confirmado. Recebeste o pagamento de  5,000.00MT  de 110368 - Standard Bank aos 12/2/20 as 5:09 PM. O novo saldo M-Pesa e de 6,205.00MT M-Pesa e facil!",0,moz_smishing,portuguese,7bc53nkp1wb confirmado. recebeste o pagamento de 5 00.00mt de 110368 standard bank aos 12 2 20 as 5 09 pm. o novo saldo m pesa e de 6 205.00mt m pesa e facil!,163,27,5.0,30,21,1,0,0,0,0,0,0,0,0,0.18404907975460122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12883435582822086
"Bom dia, irmão como estás ?? Peço me enviar uma valor 500 quero comprar algumas coisas em casa não tem óleo, sabão caril e energia também.",0,moz_smishing,portuguese,bom dia irmão como estás ?? peço me enviar uma valor 500 quero comprar algumas coisas em casa não tem óleo sabão caril e energia também.,138,26,4.346153846153846,3,2,0,2,0,0,0,0,0,0,0,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492753623188406
7FB4483XVUK Confirmado. Compraste  100.00MT de credito para 848114048 aos 11/6/20 as 9:06 AM o novo saldo M-Pesa e 908.00MTM-Pesa e facil!,0,moz_smishing,portuguese,7fb4483xvuk confirmado. compraste 100.00mt de credito para aos 11 6 20 as 9 06 am o novo saldo m pesa e 908.00mtm pesa e facil!,138,21,5.571428571428571,32,18,1,0,0,0,0,1,0,0,0,0.2318840579710145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13043478260869565
"Confirmado 7CB53S8HDM9. Aos 11/3/20  as 9:09 AM levantaste 2,000.00MT no agente 344188 - 9-ABDULAHI INSA. O novo saldo M-Pesa e de  1,642.00MT. M-Pesa e facil!",0,moz_smishing,portuguese,confirmado 7cb53s8hdm9. aos 11 3 20 as 9 09 am levantaste 2 00.00mt no agente 344188 9 abdulahi insa. o novo saldo m pesa e de 1 642.00mt. m pesa e facil!,159,25,5.32,32,31,1,0,0,0,0,0,0,0,0,0.20125786163522014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1949685534591195
"Boa noite Msc espero q o dia tenha lhe corrido bem. Recebi o valor, mandei-te msg no seu nr de vdcm. Não recebi o relatório de entrega. Portanto achei conviniente responder-te neste nr. Muito obrgdo.",0,moz_smishing,portuguese,boa noite msc espero q o dia tenha lhe corrido bem. recebi o valor mandei te message no seu nr de vdcm. não recebi o relatório de entrega. portanto achei conviniente responder te neste nr. muito obrgdo.,199,35,4.714285714285714,0,6,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03015075376884422
Agradeceria se me mandasse o valor no Mpesa.,0,moz_smishing,portuguese,agradeceria se me mandasse o valor no mpesa.,44,8,4.625,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456
"Caro cliente, nao se deixe enganar pelas mensagens como: Trago a sua encomenda ou envie aquele valor para este numero. EVITE BURLAS, denuncie ligando para 100!",0,moz_smishing,portuguese,caro cliente nao se deixe enganar pelas mensagens como trago a sua encomenda ou envie aquele valor para este numero. evite burlas denuncie ligando para 100!,159,26,5.153846153846154,3,13,1,0,0,0,0,0,0,0,0,0.018867924528301886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08176100628930817
Assalam alaikum eu sou Dario gostaria que mandasse o valor para o meu numero 846975148,0,moz_smishing,portuguese,assalam alaikum eu sou dario gostaria que mandasse o valor para o meu numero,86,15,4.8,9,2,0,0,0,0,0,1,0,0,0,0.10465116279069768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372
O que acabaste de carregar nao chega! Ainda faltam 23.60EUR. Carrega com o minimo deste valor para voltares navegar! Se ja carregaste ignora este SMS.,0,moz_smishing,portuguese,o que acabaste de carregar nao chega! ainda faltam MONEY AMOUNT . carrega com o minimo deste valor para voltares navegar! se ja carregaste ignora este message,150,25,5.04,4,10,2,0,0,0,0,0,0,1,1,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667
Irmã estou a pedir dinheiro me manda para meu Ponto 24 ou Mpesa,0,moz_smishing,portuguese,irmã estou a pedir dinheiro me manda para meu ponto 24 ou mpesa,63,13,3.923076923076923,2,3,0,0,0,0,0,0,0,0,0,0.031746031746031744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616
"Bm dia man,tdo bem ai?Dixculpala por tanto encomodo xto apdr m ajudar em qualker valor s tiver encasa xto sm nada,asim ja xto afazer 2 mesex sm vencimento dxd junh ate hje.",0,moz_smishing,portuguese,bm dia man tdo bem ai?dixculpala por tanto encomodo xto apdr m ajudar em qualker valor s tiver encasa xto sm nada asim ja xto afazer 2 mesex sm vencimento dxd junh ate hje.,172,32,4.40625,1,2,0,1,0,0,0,0,0,0,0,0.005813953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627906976744186
